"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.7687753043968506E12	0.0	
1.768775304404663E12	0.0	
1.7687753044124756E12	0.0	
1.768775304420288E12	0.0	
1.7687753044281006E12	0.0	
1.768775304435913E12	0.0	
1.7687753044437256E12	0.0	
1.768775304451538E12	0.0	
1.7687753044593506E12	0.0	
1.768775304467163E12	0.0	
1.7687753044749756E12	0.0	
1.768775304482788E12	0.0	
1.7687753044906006E12	0.0	
1.768775304498413E12	0.0	
1.7687753045062256E12	0.0	
1.768775304514038E12	0.0	
1.7687753045218506E12	0.0	
1.768775304529663E12	0.0	
1.7687753045374756E12	0.0	
1.768775304545288E12	0.0	
1.7687753045531006E12	0.0	
1.768775304560913E12	0.0	
1.7687753045687256E12	0.0	
1.768775304576538E12	0.0	
1.7687753045843506E12	0.0	
1.768775304592163E12	0.0	
1.7687753045999756E12	0.0	
1.768775304607788E12	0.0	
1.7687753046156006E12	0.0	
1.768775304623413E12	0.0	
1.7687753046312256E12	0.0	
1.768775304639038E12	0.0	
1.7687753046468506E12	0.0	
1.768775304654663E12	0.0	
1.7687753046624756E12	0.0	
1.768775304670288E12	0.0	
1.7687753046781006E12	0.0	
1.768775304685913E12	0.0	
1.7687753046937256E12	0.0	
1.768775304701538E12	0.0	
1.7687753047093506E12	0.0	
1.768775304717163E12	0.0	
1.7687753047249756E12	0.0	
1.768775304732788E12	0.0	
1.7687753047406006E12	0.0	
1.768775304748413E12	0.0	
1.7687753047562256E12	0.0	
1.768775304764038E12	0.0	
1.7687753047718506E12	0.0	
1.768775304779663E12	0.0	
1.7687753047874756E12	0.0	
1.768775304795288E12	0.0	
1.7687753048031006E12	0.0	
1.768775304810913E12	0.0	
1.7687753048187256E12	0.0	
1.768775304826538E12	0.0	
1.7687753048343506E12	0.0	
1.768775304842163E12	0.0	
1.7687753048499756E12	0.0	
1.768775304857788E12	0.0	
1.7687753048656006E12	0.0	
1.768775304873413E12	0.0	
1.7687753048812256E12	0.0	
1.768775304889038E12	0.0	
1.7687753048968506E12	0.0	
1.768775304904663E12	0.0	
1.7687753049124756E12	0.0	
1.768775304920288E12	0.0	
1.7687753049281006E12	0.0	
1.768775304935913E12	0.0	
1.7687753049437256E12	0.0	
1.768775304951538E12	0.0	
1.7687753049593506E12	0.0	
1.768775304967163E12	0.0	
1.7687753049749756E12	0.0	
1.768775304982788E12	0.0	
1.7687753049906006E12	0.0	
1.768775304998413E12	0.0	
1.7687753050062256E12	0.0	
1.768775305014038E12	0.0	
1.7687753050218506E12	0.0	
1.768775305029663E12	0.0	
1.7687753050374756E12	0.0	
1.768775305045288E12	0.0	
1.7687753050531006E12	0.0	
1.768775305060913E12	0.0	
1.7687753050687256E12	0.0	
1.768775305076538E12	0.0	
1.7687753050843506E12	0.0	
1.768775305092163E12	0.0	
1.7687753050999756E12	0.0	
1.768775305107788E12	0.0	
1.7687753051156006E12	0.0	
1.768775305123413E12	0.0	
1.7687753051312256E12	0.0	
1.768775305139038E12	0.0	
1.7687753051468506E12	0.0	
1.768775305154663E12	0.0	
1.7687753051624756E12	0.0	
1.768775305170288E12	0.0	
1.7687753051781006E12	0.0	
1.768775305185913E12	0.0	
1.7687753051937256E12	0.0	
1.768775305201538E12	0.0	
1.7687753052093506E12	0.0	
1.768775305217163E12	0.0	
1.7687753052249756E12	0.0	
1.768775305232788E12	0.0	
1.7687753052406006E12	0.0	
1.768775305248413E12	0.0	
1.7687753052562256E12	0.0	
1.768775305264038E12	0.0	
1.7687753052718506E12	0.0	
1.768775305279663E12	0.0	
1.7687753052874756E12	0.0	
1.768775305295288E12	0.0	
1.7687753053031006E12	0.0	
1.768775305310913E12	0.0	
1.7687753053187256E12	0.0	
1.768775305326538E12	0.0	
1.7687753053343506E12	0.0	
1.768775305342163E12	0.0	
1.7687753053499756E12	0.0	
1.768775305357788E12	0.0	
1.7687753053656006E12	0.7326007326007326	
1.768775305373413E12	0.0	
1.7687753053812256E12	0.0	
1.768775305389038E12	0.0	
1.7687753053968506E12	0.0	
1.768775305404663E12	0.0	
1.7687753054124756E12	0.0	
1.768775305420288E12	0.0	
1.7687753054281006E12	0.0	
1.768775305435913E12	0.0	
1.7687753054437256E12	0.0	
1.768775305451538E12	0.0	
1.7687753054593506E12	0.0	
1.768775305467163E12	0.0	
1.7687753054749756E12	0.0	
1.768775305482788E12	0.0	
1.7687753054906006E12	0.0	
1.768775305498413E12	0.0	
1.7687753055062256E12	0.0	
1.768775305514038E12	0.0	
1.7687753055218506E12	0.0	
1.768775305529663E12	0.0	
1.7687753055374756E12	0.0	
1.768775305545288E12	0.0	
1.7687753055531006E12	0.0	
1.768775305560913E12	0.0	
1.7687753055687256E12	0.0	
1.768775305576538E12	0.0	
1.7687753055843506E12	0.0	
1.768775305592163E12	0.0	
1.7687753055999756E12	0.0	
1.768775305607788E12	0.0	
1.7687753056156006E12	0.0	
1.768775305623413E12	0.0	
1.7687753056312256E12	0.0	
1.768775305639038E12	0.0	
1.7687753056468506E12	0.0	
1.768775305654663E12	0.0	
1.7687753056624756E12	0.0	
1.768775305670288E12	0.0	
1.7687753056781006E12	0.0	
1.768775305685913E12	0.0	
1.7687753056937256E12	0.0	
1.768775305701538E12	0.0	
1.7687753057093506E12	0.0	
1.768775305717163E12	0.0	
1.7687753057249756E12	0.0	
1.768775305732788E12	0.0	
1.7687753057406006E12	0.0	
1.768775305748413E12	0.0	
1.7687753057562256E12	0.0	
1.768775305764038E12	0.0	
1.7687753057718506E12	0.0	
1.768775305779663E12	0.0	
1.7687753057874756E12	0.0	
1.768775305795288E12	0.0	
1.7687753058031006E12	0.0	
1.768775305810913E12	0.0	
1.7687753058187256E12	0.0	
1.768775305826538E12	0.0	
1.7687753058343506E12	0.0	
1.768775305842163E12	0.0	
1.7687753058499756E12	0.0	
1.768775305857788E12	0.0	
1.7687753058656006E12	0.0	
1.768775305873413E12	0.0	
1.7687753058812256E12	0.0	
1.768775305889038E12	0.0	
1.7687753058968506E12	0.0	
1.768775305904663E12	0.0	
1.7687753059124756E12	0.0	
1.768775305920288E12	0.0	
1.7687753059281006E12	0.0	
1.768775305935913E12	0.0	
1.7687753059437256E12	0.0	
1.768775305951538E12	0.0	
1.7687753059593506E12	0.0	
1.768775305967163E12	0.0	
1.7687753059749756E12	0.0	
1.768775305982788E12	0.0	
1.7687753059906006E12	0.0	
1.768775305998413E12	0.0	
1.7687753060062256E12	0.0	
1.768775306014038E12	0.0	
1.7687753060218506E12	0.0	
1.768775306029663E12	0.0	
1.7687753060374756E12	0.0	
1.768775306045288E12	0.0	
1.7687753060531006E12	0.0	
1.768775306060913E12	0.0	
1.7687753060687256E12	0.0	
1.768775306076538E12	0.0	
1.7687753060843506E12	0.0	
1.768775306092163E12	0.0	
1.7687753060999756E12	0.0	
1.768775306107788E12	0.0	
1.7687753061156006E12	0.0	
1.768775306123413E12	0.0	
1.7687753061312256E12	0.0	
1.768775306139038E12	0.0	
1.7687753061468506E12	0.0	
1.768775306154663E12	0.0	
1.7687753061624756E12	0.0	
1.768775306170288E12	0.0	
1.7687753061781006E12	0.0	
1.768775306185913E12	0.0	
1.7687753061937256E12	0.0	
1.768775306201538E12	0.0	
1.7687753062093506E12	0.0	
1.768775306217163E12	0.0	
1.7687753062249756E12	0.0	
1.768775306232788E12	0.0	
1.7687753062406006E12	0.0	
1.768775306248413E12	0.0	
1.7687753062562256E12	0.0	
1.768775306264038E12	0.0	
1.7687753062718506E12	0.0	
1.768775306279663E12	0.0	
1.7687753062874756E12	0.0	
1.768775306295288E12	0.0	
1.7687753063031006E12	0.0	
1.768775306310913E12	0.0	
1.7687753063187256E12	0.0	
1.768775306326538E12	0.0	
1.7687753063343506E12	0.0	
1.768775306342163E12	0.0	
1.7687753063499756E12	0.0	
1.768775306357788E12	0.0	
1.7687753063656006E12	0.0	
1.768775306373413E12	0.0	
1.7687753063812256E12	0.0	
1.768775306389038E12	0.0	
1.7687753063968506E12	0.0	
1.768775306404663E12	0.0	
1.7687753064124756E12	0.0	
1.768775306420288E12	0.0	
1.7687753064281006E12	0.0	
1.768775306435913E12	0.0	
1.7687753064437256E12	0.0	
1.768775306451538E12	0.0	
1.7687753064593506E12	0.0	
1.768775306467163E12	0.0	
1.7687753064749756E12	0.0	
1.768775306482788E12	0.0	
1.7687753064906006E12	0.0	
1.768775306498413E12	0.0	
1.7687753065062256E12	0.0	
1.768775306514038E12	0.0	
1.7687753065218506E12	0.0	
1.768775306529663E12	0.0	
1.7687753065374756E12	0.0	
1.768775306545288E12	0.0	
1.7687753065531006E12	0.0	
1.768775306560913E12	0.0	
1.7687753065687256E12	0.0	
1.768775306576538E12	0.0	
1.7687753065843506E12	0.0	
1.768775306592163E12	0.0	
1.7687753065999756E12	0.0	
1.768775306607788E12	0.0	
1.7687753066156006E12	0.0	
1.768775306623413E12	0.0	
1.7687753066312256E12	0.0	
1.768775306639038E12	0.0	
1.7687753066468506E12	0.0	
1.768775306654663E12	0.0	
1.7687753066624756E12	0.0	
1.768775306670288E12	0.0	
1.7687753066781006E12	0.0	
1.768775306685913E12	0.0	
1.7687753066937256E12	0.0	
1.768775306701538E12	0.0	
1.7687753067093506E12	0.0	
1.768775306717163E12	0.0	
1.7687753067249756E12	0.0	
1.768775306732788E12	0.0	
1.7687753067406006E12	0.0	
1.768775306748413E12	0.0	
1.7687753067562256E12	0.0	
1.768775306764038E12	0.0	
1.7687753067718506E12	0.0	
1.768775306779663E12	0.0	
1.7687753067874756E12	0.0	
1.768775306795288E12	0.0	
1.7687753068031006E12	0.0	
1.768775306810913E12	0.0	
1.7687753068187256E12	0.0	
1.768775306826538E12	0.0	
1.7687753068343506E12	0.0	
1.768775306842163E12	0.0	
1.7687753068499756E12	0.0	
1.768775306857788E12	0.0	
1.7687753068656006E12	0.0	
1.768775306873413E12	0.0	
1.7687753068812256E12	0.0	
1.768775306889038E12	0.0	
1.7687753068968506E12	0.0	
1.768775306904663E12	0.0	
1.7687753069124756E12	0.0	
1.768775306920288E12	0.0	
1.7687753069281006E12	0.0	
1.768775306935913E12	0.0	
1.7687753069437256E12	0.0	
1.768775306951538E12	0.0	
1.7687753069593506E12	0.0	
1.768775306967163E12	0.0	
1.7687753069749756E12	0.0	
1.768775306982788E12	0.0	
1.7687753069906006E12	0.0	
1.768775306998413E12	0.0	
1.7687753070062256E12	0.0	
1.768775307014038E12	0.0	
1.7687753070218506E12	0.0	
1.768775307029663E12	0.0	
1.7687753070374756E12	0.0	
1.768775307045288E12	0.0	
1.7687753070531006E12	0.0	
1.768775307060913E12	0.0	
1.7687753070687256E12	0.0	
1.768775307076538E12	0.0	
1.7687753070843506E12	0.0	
1.768775307092163E12	0.0	
1.7687753070999756E12	0.0	
1.768775307107788E12	0.0	
1.7687753071156006E12	0.0	
1.768775307123413E12	0.0	
1.7687753071312256E12	0.0	
1.768775307139038E12	0.0	
1.7687753071468506E12	0.0	
1.768775307154663E12	0.0	
1.7687753071624756E12	0.0	
1.768775307170288E12	0.0	
1.7687753071781006E12	0.0	
1.768775307185913E12	0.0	
1.7687753071937256E12	0.0	
1.768775307201538E12	0.0	
1.7687753072093506E12	0.0	
1.768775307217163E12	0.0	
1.7687753072249756E12	0.0	
1.768775307232788E12	0.0	
1.7687753072406006E12	0.0	
1.768775307248413E12	0.0	
1.7687753072562256E12	0.0	
1.768775307264038E12	0.0	
1.7687753072718506E12	0.0	
1.768775307279663E12	0.0	
1.7687753072874756E12	0.0	
1.768775307295288E12	0.0	
1.7687753073031006E12	0.0	
1.768775307310913E12	0.0	
1.7687753073187256E12	0.0	
1.768775307326538E12	0.0	
1.7687753073343506E12	0.0	
1.768775307342163E12	0.0	
1.7687753073499756E12	0.0	
1.768775307357788E12	0.0	
1.7687753073656006E12	0.0	
1.768775307373413E12	0.0	
1.7687753073812256E12	0.0	
1.768775307389038E12	0.0	
1.7687753073968506E12	0.0	
1.768775307404663E12	0.0	
1.7687753074124756E12	0.0	
1.768775307420288E12	0.0	
1.7687753074281006E12	0.0	
1.768775307435913E12	0.0	
1.7687753074437256E12	0.0	
1.768775307451538E12	0.0	
1.7687753074593506E12	0.0	
1.768775307467163E12	0.0	
1.7687753074749756E12	0.0	
1.768775307482788E12	0.0	
1.7687753074906006E12	0.0	
1.768775307498413E12	0.0	
1.7687753075062256E12	0.0	
1.768775307514038E12	0.0	
1.7687753075218506E12	0.0	
1.768775307529663E12	0.0	
1.7687753075374756E12	0.0	
1.768775307545288E12	0.0	
1.7687753075531006E12	0.0	
1.768775307560913E12	0.0	
1.7687753075687256E12	0.0	
1.768775307576538E12	0.0	
1.7687753075843506E12	0.0	
1.768775307592163E12	0.0	
1.7687753075999756E12	0.0	
1.768775307607788E12	0.0	
1.7687753076156006E12	0.0	
1.768775307623413E12	0.0	
1.7687753076312256E12	0.0	
1.768775307639038E12	0.0	
1.7687753076468506E12	0.0	
1.768775307654663E12	0.0	
1.7687753076624756E12	0.0	
1.768775307670288E12	0.0	
1.7687753076781006E12	0.0	
1.768775307685913E12	0.0	
1.7687753076937256E12	0.0	
1.768775307701538E12	0.0	
1.7687753077093506E12	0.0	
1.768775307717163E12	0.0	
1.7687753077249756E12	0.0	
1.768775307732788E12	0.0	
1.7687753077406006E12	0.0	
1.768775307748413E12	0.0	
1.7687753077562256E12	0.0	
1.768775307764038E12	0.0	
1.7687753077718506E12	0.0	
1.768775307779663E12	0.0	
1.7687753077874756E12	0.0	
1.768775307795288E12	0.0	
1.7687753078031006E12	0.0	
1.768775307810913E12	0.0	
1.7687753078187256E12	0.0	
1.768775307826538E12	0.0	
1.7687753078343506E12	0.0	
1.768775307842163E12	0.0	
1.7687753078499756E12	0.0	
1.768775307857788E12	0.0	
1.7687753078656006E12	0.0	
1.768775307873413E12	0.0	
1.7687753078812256E12	0.0	
1.768775307889038E12	0.0	
1.7687753078968506E12	0.0	
1.768775307904663E12	0.0	
1.7687753079124756E12	0.0	
1.768775307920288E12	0.0	
1.7687753079281006E12	0.0	
1.768775307935913E12	0.0	
1.7687753079437256E12	0.0	
1.768775307951538E12	0.0	
1.7687753079593506E12	0.0	
1.768775307967163E12	0.0	
1.7687753079749756E12	0.0	
1.768775307982788E12	0.0	
1.7687753079906006E12	0.0	
1.768775307998413E12	0.0	
1.7687753080062256E12	0.0	
1.768775308014038E12	0.0	
1.7687753080218506E12	0.0	
1.768775308029663E12	0.0	
1.7687753080374756E12	0.0	
1.768775308045288E12	0.0	
1.7687753080531006E12	0.0	
1.768775308060913E12	0.0	
1.7687753080687256E12	0.0	
1.768775308076538E12	0.0	
1.7687753080843506E12	0.0	
1.768775308092163E12	0.0	
1.7687753080999756E12	0.0	
1.768775308107788E12	0.0	
1.7687753081156006E12	0.0	
1.768775308123413E12	0.0	
1.7687753081312256E12	0.0	
1.768775308139038E12	0.0	
1.7687753081468506E12	0.0	
1.768775308154663E12	0.0	
1.7687753081624756E12	0.0	
1.768775308170288E12	0.0	
1.7687753081781006E12	0.0	
1.768775308185913E12	0.0	
1.7687753081937256E12	0.7326007326007326	
1.768775308201538E12	64.46886446886447	
1.7687753082093506E12	164.83516483516482	
1.768775308217163E12	287.1794871794872	
1.7687753082249756E12	414.6520146520146	
1.768775308232788E12	535.5311355311355	
1.7687753082406006E12	652.0146520146519	
1.768775308248413E12	755.3113553113552	
1.7687753082562256E12	848.3516483516484	
1.768775308264038E12	928.9377289377288	
1.7687753082718506E12	999.2673992673992	
