"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.7685085844638977E12	0.0	
1.7685085844717102E12	0.0	
1.7685085844795227E12	0.0	
1.7685085844873352E12	0.0	
1.7685085844951477E12	0.0	
1.7685085845029602E12	0.0	
1.7685085845107727E12	0.0	
1.7685085845185852E12	0.0	
1.7685085845263977E12	0.0	
1.7685085845342102E12	0.0	
1.7685085845420227E12	0.0	
1.7685085845498352E12	0.0	
1.7685085845576477E12	0.0	
1.7685085845654602E12	0.0	
1.7685085845732727E12	0.0	
1.7685085845810852E12	0.0	
1.7685085845888977E12	0.0	
1.7685085845967102E12	0.0	
1.7685085846045227E12	0.0	
1.7685085846123352E12	0.0	
1.7685085846201477E12	0.0	
1.7685085846279602E12	0.0	
1.7685085846357727E12	0.0	
1.7685085846435852E12	0.0	
1.7685085846513977E12	0.0	
1.7685085846592102E12	0.0	
1.7685085846670227E12	0.0	
1.7685085846748352E12	0.0	
1.7685085846826477E12	0.0	
1.7685085846904602E12	0.0	
1.7685085846982727E12	0.0	
1.7685085847060852E12	0.0	
1.7685085847138977E12	0.0	
1.7685085847217102E12	0.0	
1.7685085847295227E12	0.0	
1.7685085847373352E12	0.0	
1.7685085847451477E12	0.0	
1.7685085847529602E12	0.0	
1.7685085847607727E12	0.0	
1.7685085847685852E12	0.0	
1.7685085847763977E12	0.0	
1.7685085847842102E12	0.0	
1.7685085847920227E12	0.0	
1.7685085847998352E12	0.0	
1.7685085848076477E12	0.0	
1.7685085848154602E12	0.0	
1.7685085848232727E12	0.0	
1.7685085848310852E12	0.0	
1.7685085848388977E12	0.0	
1.7685085848467102E12	0.0	
1.7685085848545227E12	0.0	
1.7685085848623352E12	0.0	
1.7685085848701477E12	0.0	
1.7685085848779602E12	0.0	
1.7685085848857727E12	0.0	
1.7685085848935852E12	0.0	
1.7685085849013977E12	0.0	
1.7685085849092102E12	0.0	
1.7685085849170227E12	0.0	
1.7685085849248352E12	0.0	
1.7685085849326477E12	0.0	
1.7685085849404602E12	0.0	
1.7685085849482727E12	0.0	
1.7685085849560852E12	0.0	
1.7685085849638977E12	0.0	
1.7685085849717102E12	0.0	
1.7685085849795227E12	0.0	
1.7685085849873352E12	0.0	
1.7685085849951477E12	0.0	
1.7685085850029602E12	0.0	
1.7685085850107727E12	0.0	
1.7685085850185852E12	0.0	
