Shimmer_6815_Timestamp_Unix_CAL,Shimmer_6815_PPG_A13_CAL,Unnamed: 2,inhale,inhale_id,epoch_sec
1768508586987.3352,1276.923076923077,,0,-1,1768508586.9873352
1768508586995.1477,1269.5970695970695,,0,-1,1768508586.9951477
1768508587002.9602,1257.875457875458,,0,-1,1768508587.0029602
1768508587010.7727,1252.7472527472526,,0,-1,1768508587.0107727
1768508587018.5852,1249.8168498168498,,0,-1,1768508587.0185852
1768508587026.3977,1248.3516483516482,,0,-1,1768508587.0263977
1768508587034.2102,1246.8864468864467,,0,-1,1768508587.0342102
1768508587042.0227,1245.4212454212454,,0,-1,1768508587.0420227
1768508587049.8352,1249.084249084249,,0,-1,1768508587.0498352
1768508587057.6477,1253.479853479853,,0,-1,1768508587.0576477
1768508587065.4602,1261.5384615384614,,0,-1,1768508587.0654602
1768508587073.2727,1274.7252747252746,,0,-1,1768508587.0732727
1768508587081.0852,1286.4468864468863,,0,-1,1768508587.0810852
1768508587088.8977,1304.0293040293038,,0,-1,1768508587.0888977
1768508587096.7102,1320.14652014652,,0,-1,1768508587.0967102
1768508587104.5227,1335.5311355311355,,0,-1,1768508587.1045227
1768508587112.3352,1350.18315018315,,0,-1,1768508587.1123352
1768508587120.1477,1363.3699633699632,,0,-1,1768508587.1201477
1768508587127.9602,1378.021978021978,,0,-1,1768508587.1279602
1768508587135.7727,1394.139194139194,,0,-1,1768508587.1357727
1768508587143.5852,1405.128205128205,,0,-1,1768508587.1435852
1768508587151.3977,1414.6520146520145,,0,-1,1768508587.1513977
1768508587159.2102,1417.5824175824175,,0,-1,1768508587.1592102
1768508587167.0227,1423.4432234432234,,0,-1,1768508587.1670227
1768508587174.8352,1424.9084249084249,,0,-1,1768508587.1748352
1768508587182.6477,1424.175824175824,,0,-1,1768508587.1826477
1768508587190.4602,1424.9084249084249,,0,-1,1768508587.1904602
1768508587198.2727,1427.8388278388277,,0,-1,1768508587.1982727
1768508587206.0852,1435.8974358974358,,0,-1,1768508587.2060852
1768508587213.8977,1441.7582417582416,,0,-1,1768508587.2138977
1768508587221.7102,1447.6190476190477,,0,-1,1768508587.2217102
1768508587229.5227,1450.5494505494505,,0,-1,1768508587.2295227
1768508587237.3352,1447.6190476190477,,0,-1,1768508587.2373352
1768508587245.1477,1448.3516483516482,,0,-1,1768508587.2451477
1768508587252.9602,1444.688644688645,,0,-1,1768508587.2529602
1768508587260.7727,1444.688644688645,,0,-1,1768508587.2607727
1768508587268.5852,1441.7582417582416,,0,-1,1768508587.2685852
1768508587276.3977,1440.29304029304,,0,-1,1768508587.2763977
1768508587284.2102,1448.3516483516482,,1,0,1768508587.2842102
1768508587292.0227,1451.2820512820513,,1,0,1768508587.2920227
1768508587299.8352,1456.4102564102564,,1,0,1768508587.2998352
1768508587307.6477,1458.6080586080584,,1,0,1768508587.3076477
1768508587315.4602,1458.6080586080584,,1,0,1768508587.3154602
1768508587323.2727,1460.07326007326,,1,0,1768508587.3232727
1768508587331.0852,1454.9450549450548,,1,0,1768508587.3310852
1768508587338.8977,1444.688644688645,,1,0,1768508587.3388977
1768508587346.7102,1437.362637362637,,1,0,1768508587.3467102
1768508587354.5227,1432.2344322344322,,1,0,1768508587.3545227
1768508587362.3352,1428.5714285714284,,1,0,1768508587.3623352
1768508587370.1477,1422.7106227106226,,1,0,1768508587.3701477
1768508587377.9602,1417.5824175824175,,1,0,1768508587.3779602
1768508587385.7727,1409.5238095238094,,1,0,1768508587.3857727
1768508587393.5852,1405.128205128205,,1,0,1768508587.3935852
1768508587401.3977,1397.8021978021975,,1,0,1768508587.4013977
1768508587409.2102,1397.8021978021975,,1,0,1768508587.4092102
1768508587417.0227,1398.5347985347985,,1,0,1768508587.4170227
1768508587424.8352,1406.5934065934066,,1,0,1768508587.4248352
1768508587432.6477,1409.5238095238094,,1,0,1768508587.4326477
1768508587440.4602,1415.3846153846152,,1,0,1768508587.4404602
1768508587448.2727,1416.117216117216,,1,0,1768508587.4482727
1768508587456.0852,1417.5824175824175,,1,0,1768508587.4560852
1768508587463.8977,1418.3150183150185,,1,0,1768508587.4638977
1768508587471.7102,1414.6520146520145,,1,0,1768508587.4717102
1768508587479.5227,1413.9194139194135,,1,0,1768508587.4795227
1768508587487.3352,1411.7216117216117,,1,0,1768508587.4873352
1768508587495.1477,1413.1868131868132,,1,0,1768508587.4951477
1768508587502.9602,1410.989010989011,,1,0,1768508587.5029602
1768508587510.7727,1408.7912087912086,,1,0,1768508587.5107727
1768508587518.5852,1405.8608058608058,,1,0,1768508587.5185852
1768508587526.3977,1398.5347985347985,,1,0,1768508587.5263977
1768508587534.2102,1395.6043956043954,,1,0,1768508587.5342102
1768508587542.0227,1389.0109890109889,,1,0,1768508587.5420227
1768508587549.8352,1386.080586080586,,1,0,1768508587.5498352
1768508587557.6477,1378.7545787545787,,1,0,1768508587.5576477
1768508587565.4602,1376.5567765567764,,1,0,1768508587.5654602
1768508587573.2727,1370.6959706959706,,1,0,1768508587.5732727
1768508587581.0852,1369.230769230769,,1,0,1768508587.5810852
1768508587588.8977,1368.4981684981683,,1,0,1768508587.5888977
1768508587596.7102,1366.3003663003662,,1,0,1768508587.5967102
1768508587604.5227,1369.230769230769,,1,0,1768508587.6045227
1768508587612.3352,1368.4981684981683,,1,0,1768508587.6123352
1768508587620.1477,1374.3589743589744,,1,0,1768508587.6201477
1768508587627.9602,1376.5567765567764,,1,0,1768508587.6279602
1768508587635.7727,1378.7545787545787,,1,0,1768508587.6357727
1768508587643.5852,1378.7545787545787,,1,0,1768508587.6435852
1768508587651.3977,1377.2893772893772,,1,0,1768508587.6513977
1768508587659.2102,1371.428571428571,,1,0,1768508587.6592102
1768508587667.0227,1365.5677655677655,,1,0,1768508587.6670227
1768508587674.8352,1356.7765567765566,,1,0,1768508587.6748352
1768508587682.6477,1347.985347985348,,1,0,1768508587.6826477
1768508587690.4602,1336.263736263736,,1,0,1768508587.6904602
1768508587698.2727,1328.2051282051282,,1,0,1768508587.6982727
1768508587706.0852,1317.216117216117,,1,0,1768508587.7060852
1768508587713.8977,1309.89010989011,,1,0,1768508587.7138977
1768508587721.7102,1306.227106227106,,1,0,1768508587.7217102
1768508587729.5227,1300.3663003663005,,1,0,1768508587.7295227
1768508587737.3352,1302.5641025641023,,1,0,1768508587.7373352
1768508587745.1477,1301.098901098901,,1,0,1768508587.7451477
1768508587752.9602,1303.2967032967033,,1,0,1768508587.7529602
1768508587760.7727,1309.1575091575091,,1,0,1768508587.7607727
1768508587768.5852,1312.087912087912,,1,0,1768508587.7685852
1768508587776.3977,1320.8791208791208,,1,0,1768508587.7763977
1768508587784.2102,1323.8095238095236,,1,0,1768508587.7842102
1768508587792.0227,1320.8791208791208,,1,0,1768508587.7920227
1768508587799.8352,1318.6813186813183,,1,0,1768508587.7998352
1768508587807.6477,1312.8205128205127,,1,0,1768508587.8076477
1768508587815.4602,1312.8205128205127,,1,0,1768508587.8154602
1768508587823.2727,1311.3553113553112,,1,0,1768508587.8232727
1768508587831.0852,1316.4835164835165,,1,0,1768508587.8310852
1768508587838.8977,1315.7509157509155,,1,0,1768508587.8388977
1768508587846.7102,1320.8791208791208,,1,0,1768508587.8467102
1768508587854.5227,1322.3443223443223,,1,0,1768508587.8545227
1768508587862.3352,1324.5421245421244,,1,0,1768508587.8623352
1768508587870.1477,1324.5421245421244,,1,0,1768508587.8701477
1768508587877.9602,1319.4139194139193,,1,0,1768508587.8779602
1768508587885.7727,1316.4835164835165,,1,0,1768508587.8857727
1768508587893.5852,1309.1575091575091,,1,0,1768508587.8935852
1768508587901.3977,1298.9010989010987,,1,0,1768508587.9013977
1768508587909.2102,1287.9120879120878,,1,0,1768508587.9092102
1768508587917.0227,1278.3882783882782,,1,0,1768508587.9170227
1768508587924.8352,1276.190476190476,,1,0,1768508587.9248352
1768508587932.6477,1273.260073260073,,1,0,1768508587.9326477
1768508587940.4602,1273.260073260073,,1,0,1768508587.9404602
1768508587948.2727,1274.7252747252746,,1,0,1768508587.9482727
1768508587956.0852,1278.3882783882782,,1,0,1768508587.9560852
1768508587963.8977,1279.8534798534797,,1,0,1768508587.9638977
1768508587971.7102,1285.7142857142856,,1,0,1768508587.9717102
1768508587979.5227,1289.3772893772891,,1,0,1768508587.9795227
1768508587987.3352,1288.6446886446886,,1,0,1768508587.9873352
1768508587995.1477,1290.8424908424909,,1,0,1768508587.9951477
1768508588002.9602,1293.7728937728937,,1,0,1768508588.0029602
1768508588010.7727,1295.2380952380952,,1,0,1768508588.0107727
1768508588018.5852,1299.6336996336995,,1,0,1768508588.0185852
1768508588026.3977,1306.9597069597069,,1,0,1768508588.0263977
1768508588034.2102,1309.89010989011,,1,0,1768508588.0342102
1768508588042.0227,1317.9487179487178,,1,0,1768508588.0420227
1768508588049.8352,1331.135531135531,,1,0,1768508588.0498352
1768508588057.6477,1342.857142857143,,1,0,1768508588.0576477
1768508588065.4602,1355.311355311355,,1,0,1768508588.0654602
1768508588073.2727,1368.4981684981683,,1,0,1768508588.0732727
1768508588081.0852,1375.091575091575,,1,0,1768508588.0810852
1768508588088.8977,1383.8827838827838,,1,0,1768508588.0888977
1768508588096.7102,1394.8717948717947,,1,0,1768508588.0967102
1768508588104.5227,1402.9304029304028,,1,0,1768508588.1045227
1768508588112.3352,1413.9194139194135,,1,0,1768508588.1123352
1768508588120.1477,1428.5714285714284,,1,0,1768508588.1201477
1768508588127.9602,1439.5604395604394,,1,0,1768508588.1279602
1768508588135.7727,1452.014652014652,,1,0,1768508588.1357727
1768508588143.5852,1464.4688644688645,,1,0,1768508588.1435852
1768508588151.3977,1470.3296703296703,,1,0,1768508588.1513977
1768508588159.2102,1475.4578754578754,,1,0,1768508588.1592102
1768508588167.0227,1479.120879120879,,1,0,1768508588.1670227
1768508588174.8352,1480.5860805860805,,1,0,1768508588.1748352
1768508588182.6477,1481.3186813186812,,1,0,1768508588.1826477
1768508588190.4602,1477.6556776556777,,1,0,1768508588.1904602
1768508588198.2727,1469.5970695970695,,1,0,1768508588.1982727
1768508588206.0852,1458.6080586080584,,1,0,1768508588.2060852
1768508588213.8977,1447.6190476190477,,1,0,1768508588.2138977
1768508588221.7102,1440.29304029304,,1,0,1768508588.2217102
1768508588229.5227,1436.6300366300366,,1,0,1768508588.2295227
1768508588237.3352,1431.5018315018317,,1,0,1768508588.2373352
1768508588245.1477,1424.175824175824,,1,0,1768508588.2451477
1768508588252.9602,1414.6520146520145,,1,0,1768508588.2529602
1768508588260.7727,1406.5934065934066,,1,0,1768508588.2607727
1768508588268.5852,1406.5934065934066,,1,0,1768508588.2685852
1768508588276.3977,1411.7216117216117,,1,0,1768508588.2763977
1768508588284.2102,1417.5824175824175,,1,0,1768508588.2842102
1768508588292.0227,1421.245421245421,,1,0,1768508588.2920227
1768508588299.8352,1419.7802197802198,,1,0,1768508588.2998352
1768508588307.6477,1419.7802197802198,,1,0,1768508588.3076477
1768508588315.4602,1419.7802197802198,,1,0,1768508588.3154602
1768508588323.2727,1418.3150183150185,,1,0,1768508588.3232727
1768508588331.0852,1411.7216117216117,,1,0,1768508588.3310852
1768508588338.8977,1405.128205128205,,1,0,1768508588.3388977
1768508588346.7102,1397.8021978021975,,1,0,1768508588.3467102
1768508588354.5227,1391.2087912087911,,1,0,1768508588.3545227
1768508588362.3352,1386.8131868131868,,1,0,1768508588.3623352
1768508588370.1477,1381.6849816849815,,1,0,1768508588.3701477
1768508588377.9602,1375.091575091575,,1,0,1768508588.3779602
1768508588385.7727,1374.3589743589744,,1,0,1768508588.3857727
1768508588393.5852,1374.3589743589744,,1,0,1768508588.3935852
1768508588401.3977,1376.5567765567764,,1,0,1768508588.4013977
1768508588409.2102,1373.6263736263736,,1,0,1768508588.4092102
