"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.7687759341738281E12	0.0	
1.7687759341816406E12	0.0	
1.7687759341894531E12	0.0	
1.7687759341972656E12	0.0	
1.7687759342050781E12	0.0	
1.7687759342128906E12	0.0	
1.7687759342207031E12	0.0	
1.7687759342285156E12	0.0	
1.7687759342363281E12	0.0	
1.7687759342441406E12	0.0	
1.7687759342519531E12	0.0	
1.7687759342597656E12	0.0	
1.7687759342675781E12	0.0	
1.7687759342753906E12	0.0	
1.7687759342832031E12	0.0	
1.7687759342910156E12	0.0	
1.7687759342988281E12	0.0	
1.7687759343066406E12	0.0	
1.7687759343144531E12	0.0	
1.7687759343222656E12	0.0	
1.7687759343300781E12	0.0	
1.7687759343378906E12	0.0	
1.7687759343457031E12	0.0	
1.7687759343535156E12	0.0	
1.7687759343613281E12	0.0	
1.7687759343691406E12	0.0	
1.7687759343769531E12	0.0	
1.7687759343847656E12	0.0	
1.7687759343925781E12	0.0	
1.7687759344003906E12	0.0	
1.7687759344082031E12	0.0	
1.7687759344160156E12	0.0	
1.7687759344238281E12	0.0	
1.7687759344316406E12	0.0	
1.7687759344394531E12	0.0	
1.7687759344472656E12	0.0	
1.7687759344550781E12	0.0	
1.7687759344628906E12	0.0	
1.7687759344707031E12	0.0	
1.7687759344785156E12	0.0	
1.7687759344863281E12	0.0	
1.7687759344941406E12	0.0	
1.7687759345019531E12	0.0	
1.7687759345097656E12	0.0	
1.7687759345175781E12	0.0	
1.7687759345253906E12	0.0	
1.7687759345332031E12	0.0	
1.7687759345410156E12	0.0	
1.7687759345488281E12	0.0	
1.7687759345566406E12	0.0	
1.7687759345644531E12	0.0	
1.7687759345722656E12	0.0	
1.7687759345800781E12	0.0	
1.7687759345878906E12	0.0	
1.7687759345957031E12	0.0	
1.7687759346035156E12	0.0	
1.7687759346113281E12	0.0	
1.7687759346191406E12	0.0	
1.7687759346269531E12	0.0	
1.7687759346347656E12	0.0	
1.7687759346425781E12	0.0	
1.7687759346503906E12	0.0	
1.7687759346582031E12	0.0	
1.7687759346660156E12	0.0	
1.7687759346738281E12	0.0	
1.7687759346816406E12	0.0	
1.7687759346894531E12	0.0	
1.7687759346972656E12	0.0	
1.7687759347050781E12	0.0	
1.7687759347128906E12	0.0	
1.7687759347207031E12	0.0	
1.7687759347285156E12	0.0	
1.7687759347363281E12	0.0	
1.7687759347441406E12	0.0	
1.7687759347519531E12	0.0	
1.7687759347597656E12	0.0	
1.7687759347675781E12	0.0	
1.7687759347753906E12	0.0	
1.7687759347832031E12	0.0	
1.7687759347910156E12	0.0	
1.7687759347988281E12	0.0	
1.7687759348066406E12	0.0	
1.7687759348144531E12	0.0	
1.7687759348222656E12	0.0	
1.7687759348300781E12	0.0	
1.7687759348378906E12	0.0	
1.7687759348457031E12	0.0	
1.7687759348535156E12	0.0	
1.7687759348613281E12	0.0	
1.7687759348691406E12	0.0	
1.7687759348769531E12	0.0	
1.7687759348847656E12	0.0	
1.7687759348925781E12	0.0	
1.7687759349003906E12	0.0	
1.7687759349082031E12	0.0	
1.7687759349160156E12	0.0	
1.7687759349238281E12	0.0	
1.7687759349316406E12	0.0	
1.7687759349394531E12	0.0	
1.7687759349472656E12	0.0	
1.7687759349550781E12	0.0	
1.7687759349628906E12	0.0	
1.7687759349707031E12	0.0	
1.7687759349785156E12	0.0	
1.7687759349863281E12	0.0	
1.7687759349941406E12	0.0	
1.7687759350019531E12	0.0	
1.7687759350097656E12	0.0	
1.7687759350175781E12	0.0	
1.7687759350253906E12	0.0	
1.7687759350332031E12	0.0	
1.7687759350410156E12	0.0	
1.7687759350488281E12	0.0	
1.7687759350566406E12	0.0	
1.7687759350644531E12	0.0	
1.7687759350722656E12	0.0	
1.7687759350800781E12	0.0	
1.7687759350878906E12	0.0	
1.7687759350957031E12	0.0	
1.7687759351035156E12	0.0	
1.7687759351113281E12	0.0	
1.7687759351191406E12	0.0	
1.7687759351269531E12	0.0	
1.7687759351347656E12	0.0	
1.7687759351425781E12	0.0	
1.7687759351503906E12	0.0	
1.7687759351582031E12	0.0	
1.7687759351660156E12	0.0	
1.7687759351738281E12	0.0	
1.7687759351816406E12	0.0	
1.7687759351894531E12	0.0	
1.7687759351972656E12	0.0	
1.7687759352050781E12	0.0	
1.7687759352128906E12	0.0	
1.7687759352207031E12	0.0	
1.7687759352285156E12	0.0	
1.7687759352363281E12	0.0	
1.7687759352441406E12	0.0	
1.7687759352519531E12	0.0	
1.7687759352597656E12	0.0	
1.7687759352675781E12	0.0	
1.7687759352753906E12	0.0	
1.7687759352832031E12	0.0	
1.7687759352910156E12	0.0	
1.7687759352988281E12	0.0	
1.7687759353066406E12	0.0	
1.7687759353144531E12	0.0	
1.7687759353222656E12	0.0	
1.7687759353300781E12	0.0	
1.7687759353378906E12	0.0	
1.7687759353457031E12	0.0	
1.7687759353535156E12	0.0	
1.7687759353613281E12	0.0	
1.7687759353691406E12	0.0	
1.7687759353769531E12	0.0	
1.7687759353847656E12	0.0	
1.7687759353925781E12	0.0	
1.7687759354003906E12	0.0	
1.7687759354082031E12	0.0	
1.7687759354160156E12	0.0	
1.7687759354238281E12	0.0	
1.7687759354316406E12	0.0	
1.7687759354394531E12	0.0	
1.7687759354472656E12	0.0	
1.7687759354550781E12	0.0	
1.7687759354628906E12	0.0	
1.7687759354707031E12	0.0	
1.7687759354785156E12	0.0	
1.7687759354863281E12	0.0	
1.7687759354941406E12	0.0	
1.7687759355019531E12	0.0	
1.7687759355097656E12	0.0	
1.7687759355175781E12	0.0	
1.7687759355253906E12	0.0	
1.7687759355332031E12	0.0	
1.7687759355410156E12	0.0	
1.7687759355488281E12	0.0	
1.7687759355566406E12	0.0	
1.7687759355644531E12	0.0	
1.7687759355722656E12	0.0	
1.7687759355800781E12	0.0	
1.7687759355878906E12	0.0	
1.7687759355957031E12	0.0	
1.7687759356035156E12	0.0	
1.7687759356113281E12	0.0	
1.7687759356191406E12	0.0	
1.7687759356269531E12	0.0	
1.7687759356347656E12	0.0	
1.7687759356425781E12	0.0	
1.7687759356503906E12	0.0	
1.7687759356582031E12	0.0	
1.7687759356660156E12	0.0	
1.7687759356738281E12	0.0	
1.7687759356816406E12	0.0	
1.7687759356894531E12	0.0	
1.7687759356972656E12	0.0	
1.7687759357050781E12	0.0	
1.7687759357128906E12	0.0	
1.7687759357207031E12	0.0	
1.7687759357285156E12	0.0	
1.7687759357363281E12	0.0	
1.7687759357441406E12	0.0	
1.7687759357519531E12	0.0	
1.7687759357597656E12	0.0	
1.7687759357675781E12	0.0	
1.7687759357753906E12	0.0	
