event,start_time_utc,end_time_utc,start_epoch,end_epoch,duration_sec
sync_start,2026-01-20T01:09:59.462828+00:00,2026-01-20T01:09:59.462828+00:00,1768871399.462828,1768871399.462828,0.0
inhale,2026-01-20T01:10:01.371200+00:00,2026-01-20T01:10:02.117947+00:00,1768871401.3712,1768871402.117947,0.746747
inhale,2026-01-20T01:10:03.247259+00:00,2026-01-20T01:10:04.847842+00:00,1768871403.247259,1768871404.847842,1.600583
inhale,2026-01-20T01:10:06.490706+00:00,2026-01-20T01:10:08.181643+00:00,1768871406.490706,1768871408.181643,1.690937
inhale,2026-01-20T01:10:09.987371+00:00,2026-01-20T01:10:11.659948+00:00,1768871409.987371,1768871411.659948,1.672577
inhale,2026-01-20T01:10:13.340089+00:00,2026-01-20T01:10:14.878368+00:00,1768871413.340089,1768871414.878368,1.538279
inhale,2026-01-20T01:10:16.362360+00:00,2026-01-20T01:10:17.845526+00:00,1768871416.36236,1768871417.845526,1.483166
inhale,2026-01-20T01:10:19.226297+00:00,2026-01-20T01:10:20.836953+00:00,1768871419.226297,1768871420.836953,1.610656
inhale,2026-01-20T01:10:22.371073+00:00,2026-01-20T01:10:23.727068+00:00,1768871422.371073,1768871423.727068,1.355995
inhale,2026-01-20T01:10:25.105624+00:00,2026-01-20T01:10:26.547384+00:00,1768871425.105624,1768871426.547384,1.44176
inhale,2026-01-20T01:10:28.001798+00:00,2026-01-20T01:10:29.412318+00:00,1768871428.001798,1768871429.412318,1.41052
inhale,2026-01-20T01:10:30.796302+00:00,2026-01-20T01:10:32.118811+00:00,1768871430.796302,1768871432.118811,1.322509
inhale,2026-01-20T01:10:33.619400+00:00,2026-01-20T01:10:35.093025+00:00,1768871433.6194,1768871435.093025,1.473625
inhale,2026-01-20T01:10:36.419714+00:00,2026-01-20T01:10:37.750977+00:00,1768871436.419714,1768871437.750977,1.331263
inhale,2026-01-20T01:10:39.172836+00:00,2026-01-20T01:10:40.517914+00:00,1768871439.172836,1768871440.517914,1.345078
inhale,2026-01-20T01:10:41.818548+00:00,2026-01-20T01:10:43.146905+00:00,1768871441.818548,1768871443.146905,1.328357
