Shimmer_6815_Timestamp_Unix_CAL,Shimmer_6815_PPG_A13_CAL,Unnamed: 2,inhale,inhale_id,epoch_sec
1768943712879.1504,80.58608058608058,,0,-1,1768943712.8791504
1768943712886.963,182.4175824175824,,0,-1,1768943712.886963
1768943712894.7754,289.37728937728934,,0,-1,1768943712.8947754
1768943712902.588,400.0,,0,-1,1768943712.902588
1768943712910.4004,502.56410256410254,,0,-1,1768943712.9104004
1768943712918.213,596.3369963369963,,0,-1,1768943712.918213
1768943712926.0254,677.6556776556777,,0,-1,1768943712.9260254
1768943712933.838,749.4505494505494,,0,-1,1768943712.933838
1768943712941.6504,808.7912087912088,,0,-1,1768943712.9416504
1768943712949.463,852.0146520146519,,0,-1,1768943712.949463
1768943712957.2754,892.3076923076923,,0,-1,1768943712.9572754
1768943712965.088,927.4725274725274,,0,-1,1768943712.965088
1768943712972.9004,964.102564102564,,0,-1,1768943712.9729004
1768943712980.713,996.3369963369964,,0,-1,1768943712.980713
1768943712988.5254,1022.7106227106226,,0,-1,1768943712.9885254
1768943712996.338,1047.6190476190477,,0,-1,1768943712.996338
1768943713004.1504,1073.260073260073,,0,-1,1768943713.0041504
1768943713011.963,1099.6336996336995,,0,-1,1768943713.011963
1768943713019.7754,1127.4725274725274,,0,-1,1768943713.0197754
1768943713027.588,1150.18315018315,,0,-1,1768943713.027588
1768943713035.4004,1173.6263736263736,,0,-1,1768943713.0354004
1768943713043.213,1194.1391941391942,,0,-1,1768943713.043213
1768943713051.0254,1210.989010989011,,0,-1,1768943713.0510254
1768943713058.838,1221.9780219780218,,0,-1,1768943713.058838
1768943713066.6504,1226.3736263736264,,0,-1,1768943713.0666504
1768943713074.463,1232.967032967033,,0,-1,1768943713.074463
1768943713082.2754,1228.5714285714284,,0,-1,1768943713.0822754
1768943713090.088,1220.5128205128203,,0,-1,1768943713.090088
1768943713097.9004,1205.128205128205,,0,-1,1768943713.0979004
1768943713105.713,1191.2087912087911,,0,-1,1768943713.105713
1768943713113.5254,1178.7545787545787,,0,-1,1768943713.1135254
1768943713121.338,1170.6959706959706,,0,-1,1768943713.121338
