Shimmer_6815_Timestamp_Unix_CAL,Shimmer_6815_PPG_A13_CAL,Unnamed: 2,inhale,inhale_id,epoch_sec
1768788580629.6997,24.908424908424905,,1,0,1768788580.6296997
1768788580637.5122,98.90109890109888,,1,0,1768788580.6375122
1768788580645.3247,196.33699633699632,,1,0,1768788580.6453247
1768788580653.1372,296.7032967032967,,1,0,1768788580.6531372
1768788580660.9497,400.7326007326007,,1,0,1768788580.6609497
1768788580668.7622,495.970695970696,,1,0,1768788580.6687622
1768788580676.5747,585.3479853479853,,1,0,1768788580.6765747
1768788580684.3872,664.4688644688645,,1,0,1768788580.6843872
1768788580692.1997,728.9377289377289,,1,0,1768788580.6921997
1768788580700.0122,789.7435897435897,,1,0,1768788580.7000122
1768788580707.8247,838.8278388278387,,1,0,1768788580.7078247
1768788580715.6372,884.2490842490841,,1,0,1768788580.7156372
1768788580723.4497,926.007326007326,,1,0,1768788580.7234497
1768788580731.2622,953.8461538461538,,1,0,1768788580.7312622
1768788580739.0747,979.4871794871794,,1,0,1768788580.7390747
1768788580746.8872,1003.6630036630036,,1,0,1768788580.7468872
1768788580754.6997,1020.5128205128204,,1,0,1768788580.7546997
1768788580762.5122,1038.095238095238,,1,0,1768788580.7625122
1768788580770.3247,1050.5494505494505,,1,0,1768788580.7703247
1768788580778.1372,1056.4102564102564,,1,0,1768788580.7781372
1768788580785.9497,1063.003663003663,,1,0,1768788580.7859497
1768788580793.7622,1068.8644688644688,,1,0,1768788580.7937622
1768788580801.5747,1068.8644688644688,,1,0,1768788580.8015747
1768788580809.3872,1068.131868131868,,1,0,1768788580.8093872
1768788580817.1997,1068.8644688644688,,1,0,1768788580.8171997
1768788580825.0122,1065.2014652014652,,1,0,1768788580.8250122
1768788580832.8247,1065.2014652014652,,1,0,1768788580.8328247
1768788580840.6372,1070.3296703296703,,1,0,1768788580.8406372
1768788580848.4497,1073.992673992674,,1,0,1768788580.8484497
1768788580856.2622,1084.2490842490845,,1,0,1768788580.8562622
1768788580864.0747,1095.2380952380952,,1,0,1768788580.8640747
1768788580871.8872,1112.087912087912,,1,0,1768788580.8718872
1768788580879.6997,1134.7985347985348,,1,0,1768788580.8796997
1768788580887.5122,1153.8461538461538,,1,0,1768788580.8875122
1768788580895.3247,1178.021978021978,,1,0,1768788580.8953247
1768788580903.1372,1205.8608058608058,,1,0,1768788580.9031372
1768788580910.9497,1234.4322344322345,,1,0,1768788580.9109497
1768788580918.7622,1269.5970695970695,,1,0,1768788580.9187622
1768788580926.5747,1300.3663003663005,,1,0,1768788580.9265747
1768788580934.3872,1331.135531135531,,1,0,1768788580.9343872
1768788580942.1997,1361.1721611721612,,1,0,1768788580.9421997
1768788580950.0122,1383.150183150183,,1,0,1768788580.9500122
1768788580957.8247,1401.4652014652013,,1,0,1768788580.9578247
1768788580965.6372,1417.5824175824175,,1,0,1768788580.9656372
1768788580973.4497,1430.03663003663,,1,0,1768788580.9734497
1768788580981.2622,1439.5604395604394,,1,0,1768788580.9812622
1768788580989.0747,1446.153846153846,,1,0,1768788580.9890747
1768788580996.8872,1452.7472527472526,,1,0,1768788580.9968872
1768788581004.6997,1460.07326007326,,1,0,1768788581.0046997
1768788581012.5122,1463.7362637362637,,1,0,1768788581.0125122
1768788581020.3247,1462.2710622710622,,1,0,1768788581.0203247
1768788581028.1372,1461.5384615384614,,1,0,1768788581.0281372
1768788581035.9497,1460.805860805861,,1,0,1768788581.0359497
1768788581043.7622,1460.07326007326,,1,0,1768788581.0437622
1768788581051.5747,1463.003663003663,,1,0,1768788581.0515747
1768788581059.3872,1465.9340659340658,,0,-1,1768788581.0593872
1768788581067.1997,1468.131868131868,,0,-1,1768788581.0671997
1768788581075.0122,1467.3992673992673,,0,-1,1768788581.0750122
1768788581082.8247,1468.131868131868,,0,-1,1768788581.0828247
1768788581090.6372,1468.8644688644688,,0,-1,1768788581.0906372
1768788581098.4497,1468.8644688644688,,0,-1,1768788581.0984497
1768788581106.2622,1471.7948717948716,,0,-1,1768788581.1062622
1768788581114.0747,1475.4578754578754,,0,-1,1768788581.1140747
1768788581121.8872,1479.120879120879,,0,-1,1768788581.1218872
1768788581129.6997,1481.3186813186812,,0,-1,1768788581.1296997
1768788581137.5122,1484.2490842490845,,0,-1,1768788581.1375122
