"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.7687885773328247E12	0.0	
1.7687885773406372E12	0.0	
1.7687885773484497E12	0.0	
1.7687885773562622E12	0.0	
1.7687885773640747E12	0.0	
1.7687885773718872E12	0.0	
1.7687885773796997E12	0.0	
1.7687885773875122E12	0.0	
1.7687885773953247E12	0.0	
1.7687885774031372E12	0.0	
1.7687885774109497E12	0.0	
1.7687885774187622E12	0.0	
1.7687885774265747E12	0.0	
1.7687885774343872E12	0.0	
1.7687885774421997E12	0.0	
1.7687885774500122E12	0.0	
1.7687885774578247E12	0.0	
1.7687885774656372E12	0.0	
1.7687885774734497E12	0.0	
1.7687885774812622E12	0.0	
1.7687885774890747E12	0.0	
1.7687885774968872E12	0.0	
1.7687885775046997E12	0.0	
1.7687885775125122E12	0.0	
1.7687885775203247E12	0.0	
1.7687885775281372E12	0.0	
1.7687885775359497E12	0.0	
1.7687885775437622E12	0.0	
1.7687885775515747E12	0.0	
1.7687885775593872E12	0.0	
1.7687885775671997E12	0.0	
1.7687885775750122E12	0.0	
1.7687885775828247E12	0.0	
1.7687885775906372E12	0.0	
1.7687885775984497E12	0.0	
1.7687885776062622E12	0.0	
1.7687885776140747E12	0.0	
1.7687885776218872E12	0.0	
1.7687885776296997E12	0.0	
1.7687885776375122E12	0.0	
1.7687885776453247E12	0.0	
1.7687885776531372E12	0.0	
1.7687885776609497E12	0.0	
1.7687885776687622E12	0.0	
1.7687885776765747E12	0.0	
1.7687885776843872E12	0.0	
1.7687885776921997E12	0.0	
1.7687885777000122E12	0.0	
1.7687885777078247E12	0.0	
1.7687885777156372E12	0.0	
1.7687885777234497E12	0.0	
1.7687885777312622E12	0.0	
1.7687885777390747E12	0.0	
1.7687885777468872E12	0.0	
1.7687885777546997E12	0.0	
1.7687885777625122E12	0.0	
1.7687885777703247E12	0.0	
1.7687885777781372E12	0.0	
1.7687885777859497E12	0.0	
1.7687885777937622E12	0.0	
1.7687885778015747E12	0.0	
1.7687885778093872E12	0.0	
1.7687885778171997E12	0.0	
1.7687885778250122E12	0.0	
1.7687885778328247E12	0.0	
1.7687885778406372E12	0.0	
1.7687885778484497E12	0.0	
1.7687885778562622E12	0.0	
1.7687885778640747E12	0.0	
1.7687885778718872E12	0.0	
1.7687885778796997E12	0.0	
1.7687885778875122E12	0.0	
1.7687885778953247E12	0.0	
1.7687885779031372E12	0.0	
1.7687885779109497E12	0.0	
1.7687885779187622E12	0.0	
1.7687885779265747E12	0.0	
1.7687885779343872E12	0.0	
1.7687885779421997E12	0.0	
1.7687885779500122E12	0.0	
1.7687885779578247E12	0.0	
1.7687885779656372E12	0.0	
1.7687885779734497E12	0.0	
1.7687885779812622E12	0.0	
1.7687885779890747E12	0.0	
1.7687885779968872E12	0.0	
1.7687885780046997E12	0.0	
1.7687885780125122E12	0.0	
1.7687885780203247E12	0.0	
1.7687885780281372E12	0.0	
1.7687885780359497E12	0.0	
1.7687885780437622E12	0.0	
1.7687885780515747E12	0.0	
1.7687885780593872E12	0.0	
1.7687885780671997E12	0.0	
1.7687885780750122E12	0.0	
1.7687885780828247E12	0.0	
1.7687885780906372E12	0.0	
1.7687885780984497E12	0.0	
1.7687885781062622E12	0.0	
1.7687885781140747E12	0.0	
1.7687885781218872E12	0.0	
1.7687885781296997E12	0.0	
1.7687885781375122E12	0.0	
1.7687885781453247E12	0.0	
1.7687885781531372E12	0.0	
1.7687885781609497E12	0.0	
1.7687885781687622E12	0.0	
1.7687885781765747E12	0.0	
1.7687885781843872E12	0.0	
1.7687885781921997E12	0.0	
1.7687885782000122E12	0.0	
1.7687885782078247E12	0.0	
1.7687885782156372E12	0.0	
1.7687885782234497E12	0.0	
1.7687885782312622E12	0.0	
1.7687885782390747E12	0.0	
1.7687885782468872E12	0.0	
1.7687885782546997E12	0.0	
