"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.768795065034546E12	0.0	
1.7687950650423584E12	0.0	
1.768795065050171E12	0.0	
1.7687950650579834E12	0.0	
1.768795065065796E12	0.0	
1.7687950650736084E12	0.0	
1.768795065081421E12	0.0	
1.7687950650892334E12	0.0	
1.768795065097046E12	0.0	
1.7687950651048584E12	0.0	
1.768795065112671E12	0.0	
1.7687950651204834E12	0.0	
1.768795065128296E12	0.0	
1.7687950651361084E12	0.0	
1.768795065143921E12	0.0	
1.7687950651517334E12	0.0	
1.768795065159546E12	0.0	
1.7687950651673584E12	0.0	
1.768795065175171E12	0.0	
1.7687950651829834E12	0.0	
1.768795065190796E12	0.0	
1.7687950651986084E12	0.0	
1.768795065206421E12	0.0	
1.768795065214264E12	0.0	
1.768795065222046E12	0.0	
1.7687950652298584E12	0.0	
1.768795065237671E12	0.0	
1.7687950652454834E12	0.0	
1.768795065253296E12	0.0	
1.7687950652611084E12	0.0	
1.768795065268921E12	0.0	
1.7687950652767334E12	0.0	
1.768795065284546E12	0.0	
1.7687950652923584E12	0.0	
1.768795065300171E12	0.0	
1.7687950653079834E12	0.0	
1.768795065315796E12	0.0	
1.7687950653236084E12	0.0	
1.768795065331421E12	0.0	
1.7687950653392334E12	0.0	
1.768795065347046E12	0.0	
1.7687950653548584E12	0.0	
1.768795065362671E12	0.0	
1.7687950653704834E12	0.0	
1.768795065378296E12	0.0	
1.7687950653861084E12	0.0	
1.768795065393921E12	0.0	
1.7687950654017334E12	0.0	
1.768795065409546E12	0.0	
1.7687950654173584E12	0.0	
1.768795065425171E12	0.0	
1.7687950654329834E12	0.0	
1.768795065440796E12	0.0	
1.7687950654486084E12	0.0	
1.768795065456421E12	0.0	
1.7687950654642334E12	0.0	
1.768795065472046E12	0.0	
1.7687950654798584E12	0.0	
1.768795065487671E12	0.0	
1.7687950654954834E12	0.0	
1.768795065503296E12	0.0	
1.7687950655111084E12	0.0	
1.768795065518921E12	0.0	
1.7687950655267334E12	0.0	
1.768795065534546E12	0.0	
1.7687950655423584E12	0.0	
1.768795065550171E12	0.0	
1.7687950655579834E12	0.0	
1.768795065565796E12	0.0	
1.7687950655736084E12	0.0	
1.768795065581421E12	0.0	
1.7687950655892334E12	0.0	
1.768795065597046E12	0.0	
1.7687950656048584E12	0.0	
1.768795065612671E12	0.0	
1.7687950656204834E12	0.0	
1.768795065628296E12	0.0	
1.7687950656361084E12	0.0	
1.768795065643921E12	0.0	
1.7687950656517334E12	0.0	
1.768795065659546E12	0.0	
1.7687950656673584E12	0.0	
1.768795065675171E12	0.0	
1.7687950656829834E12	0.0	
1.768795065690796E12	0.0	
1.7687950656986084E12	0.0	
1.768795065706421E12	0.0	
1.7687950657142334E12	0.0	
1.768795065722046E12	0.0	
1.7687950657298584E12	0.0	
1.768795065737671E12	0.0	
1.7687950657454834E12	0.0	
1.768795065753296E12	0.0	
1.7687950657611084E12	0.0	
1.768795065768921E12	0.0	
1.7687950657767334E12	0.0	
1.768795065784546E12	0.0	
1.7687950657923584E12	0.0	
1.768795065800171E12	0.0	
1.7687950658079834E12	0.0	
1.768795065815796E12	0.0	
1.7687950658236084E12	0.0	
1.768795065831421E12	0.0	
1.7687950658392334E12	0.0	
1.768795065847046E12	0.0	
1.7687950658548584E12	0.0	
1.768795065862671E12	0.0	
1.7687950658704834E12	0.0	
1.768795065878296E12	0.0	
1.7687950658861084E12	0.0	
1.768795065893921E12	0.0	
