"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.7687899296281738E12	0.0	
1.7687899296359863E12	0.0	
1.7687899296437988E12	0.0	
1.7687899296516113E12	0.0	
1.7687899296594238E12	0.0	
1.7687899296672363E12	0.0	
1.7687899296750488E12	0.0	
1.7687899296828613E12	0.0	
1.7687899296906738E12	0.0	
1.7687899296984863E12	0.0	
1.7687899297062988E12	0.0	
1.7687899297141113E12	0.0	
1.7687899297219238E12	0.0	
1.7687899297297363E12	0.0	
1.7687899297375488E12	0.0	
1.7687899297453613E12	0.0	
1.7687899297531738E12	0.0	
1.7687899297609863E12	0.0	
1.7687899297687988E12	0.0	
1.7687899297766113E12	0.0	
1.7687899297844238E12	0.0	
1.7687899297922363E12	0.0	
1.7687899298000488E12	0.0	
1.7687899298078613E12	0.0	
1.7687899298156738E12	0.0	
1.7687899298234863E12	0.0	
1.7687899298312988E12	0.0	
1.7687899298391113E12	0.0	
1.7687899298469238E12	0.0	
1.7687899298547363E12	0.0	
1.7687899298625488E12	0.0	
1.7687899298703613E12	0.0	
1.7687899298781738E12	0.0	
1.7687899298859863E12	0.0	
1.7687899298937988E12	0.0	
1.7687899299016113E12	0.0	
1.7687899299094238E12	0.0	
1.7687899299172363E12	0.0	
1.7687899299250488E12	0.0	
1.7687899299328613E12	0.0	
1.7687899299406738E12	0.0	
1.7687899299484863E12	0.0	
1.7687899299562988E12	0.0	
1.7687899299641113E12	0.0	
1.7687899299719238E12	0.0	
1.7687899299797363E12	0.0	
1.7687899299875488E12	0.0	
1.7687899299953613E12	0.0	
1.7687899300031738E12	0.0	
1.7687899300109863E12	0.0	
1.7687899300187988E12	0.0	
1.7687899300266113E12	0.0	
1.7687899300344238E12	0.0	
1.7687899300422363E12	0.0	
1.7687899300500488E12	0.0	
1.7687899300578613E12	0.0	
1.7687899300656738E12	0.0	
1.7687899300734863E12	0.0	
1.7687899300812988E12	0.0	
1.7687899300891113E12	0.0	
1.7687899300969238E12	0.0	
1.7687899301047363E12	0.0	
1.7687899301125488E12	0.0	
1.7687899301203613E12	0.0	
1.7687899301281738E12	0.0	
1.7687899301359863E12	0.0	
1.7687899301437988E12	0.0	
1.7687899301516113E12	0.0	
1.7687899301594238E12	0.0	
1.7687899301672363E12	0.0	
1.7687899301750488E12	0.0	
1.7687899301828613E12	0.0	
1.7687899301906738E12	0.0	
1.7687899301984863E12	0.0	
1.7687899302062988E12	0.0	
1.7687899302141113E12	0.0	
1.7687899302219238E12	0.0	
1.7687899302297363E12	0.0	
1.7687899302375488E12	0.0	
1.7687899302453613E12	0.0	
1.7687899302531738E12	0.0	
1.7687899302609863E12	0.0	
1.7687899302687988E12	0.0	
1.7687899302766113E12	0.0	
1.7687899302844238E12	0.0	
1.7687899302922363E12	0.0	
1.7687899303000488E12	0.0	
1.7687899303078613E12	0.0	
1.7687899303156738E12	0.0	
1.7687899303234863E12	0.0	
1.7687899303312988E12	0.0	
1.7687899303391113E12	0.0	
1.7687899303469238E12	0.0	
1.7687899303547363E12	0.0	
1.7687899303625488E12	0.0	
1.7687899303703613E12	0.0	
1.7687899303781738E12	0.0	
1.7687899303859863E12	0.0	
1.7687899303937988E12	0.0	
1.7687899304016113E12	0.0	
1.7687899304094238E12	0.0	
1.7687899304172363E12	0.0	
1.7687899304250488E12	0.0	
1.7687899304328613E12	0.0	
1.7687899304406738E12	0.0	
1.7687899304484863E12	0.0	
1.7687899304562988E12	0.0	
1.7687899304641113E12	0.0	
1.7687899304719238E12	0.0	
1.7687899304797363E12	0.0	
1.7687899304875488E12	0.0	
1.7687899304953613E12	0.0	
1.7687899305031738E12	0.0	
1.7687899305109863E12	0.0	
1.7687899305187988E12	0.0	
1.7687899305266113E12	0.0	
1.7687899305344238E12	0.0	
1.7687899305422363E12	0.0	
1.7687899305500488E12	0.0	
1.7687899305578613E12	0.0	
1.7687899305656738E12	0.0	
1.7687899305734863E12	0.0	
1.7687899305812988E12	0.0	
1.7687899305891113E12	0.0	
1.7687899305969238E12	0.0	
1.7687899306047363E12	0.0	
1.7687899306125488E12	0.0	
1.7687899306203613E12	0.0	
1.7687899306281738E12	0.0	
1.7687899306359863E12	0.0	
1.7687899306437988E12	0.0	
1.7687899306516113E12	0.0	
1.7687899306594238E12	0.0	
1.7687899306672363E12	0.0	
1.7687899306750488E12	0.0	
1.7687899306828613E12	0.0	
1.7687899306906738E12	0.0	
1.7687899306984863E12	0.0	
1.7687899307062988E12	0.0	
1.7687899307141113E12	0.0	
1.7687899307219238E12	0.0	
1.7687899307297363E12	0.0	
1.7687899307375488E12	0.0	
1.7687899307453613E12	0.0	
1.7687899307531738E12	0.0	
1.7687899307609863E12	0.0	
1.7687899307687988E12	0.0	
1.7687899307766113E12	0.0	
1.7687899307844238E12	0.0	
1.7687899307922363E12	0.0	
1.7687899308000488E12	0.0	
1.7687899308078613E12	0.0	
1.7687899308156738E12	0.0	
1.7687899308234863E12	0.0	
1.7687899308312988E12	0.0	
1.7687899308391113E12	0.0	
1.7687899308469238E12	0.0	
1.7687899308547363E12	0.0	
1.7687899308625488E12	0.0	
1.7687899308703613E12	0.0	
1.7687899308781738E12	0.0	
1.7687899308859863E12	0.0	
