event,start_time_utc,end_time_utc,start_epoch,end_epoch,duration_sec
sync_start,2026-01-19T01:23:55.622628+00:00,2026-01-19T01:23:55.622628+00:00,1768785835.622628,1768785835.622628,0.0
inhale,2026-01-19T01:23:57.354473+00:00,2026-01-19T01:23:58.639793+00:00,1768785837.354473,1768785838.639793,1.28532
inhale,2026-01-19T01:24:00.415464+00:00,2026-01-19T01:24:01.935684+00:00,1768785840.415464,1768785841.935684,1.52022
inhale,2026-01-19T01:24:03.916673+00:00,2026-01-19T01:24:05.400372+00:00,1768785843.916673,1768785845.400372,1.483699
inhale,2026-01-19T01:24:07.428015+00:00,2026-01-19T01:24:08.959562+00:00,1768785847.428015,1768785848.959562,1.531547
inhale,2026-01-19T01:24:11.042315+00:00,2026-01-19T01:24:12.633642+00:00,1768785851.042315,1768785852.633642,1.591327
inhale,2026-01-19T01:24:14.669827+00:00,2026-01-19T01:24:16.326220+00:00,1768785854.669827,1768785856.32622,1.656393
inhale,2026-01-19T01:24:18.096795+00:00,2026-01-19T01:24:19.674295+00:00,1768785858.096795,1768785859.674295,1.5775
inhale,2026-01-19T01:24:21.429464+00:00,2026-01-19T01:24:23.113356+00:00,1768785861.429464,1768785863.113356,1.683892
inhale,2026-01-19T01:24:25.408077+00:00,2026-01-19T01:24:27.106612+00:00,1768785865.408077,1768785867.106612,1.698535
inhale,2026-01-19T01:24:29.503712+00:00,2026-01-19T01:24:31.420436+00:00,1768785869.503712,1768785871.420436,1.916724
inhale,2026-01-19T01:24:33.435186+00:00,2026-01-19T01:24:35.297462+00:00,1768785873.435186,1768785875.297462,1.862276
inhale,2026-01-19T01:24:37.300766+00:00,2026-01-19T01:24:39.213556+00:00,1768785877.300766,1768785879.213556,1.91279
inhale,2026-01-19T01:24:41.388253+00:00,2026-01-19T01:24:43.037699+00:00,1768785881.388253,1768785883.037699,1.649446
inhale,2026-01-19T01:24:45.084530+00:00,2026-01-19T01:24:46.802710+00:00,1768785885.08453,1768785886.80271,1.71818
inhale,2026-01-19T01:24:49.133449+00:00,2026-01-19T01:24:50.844595+00:00,1768785889.133449,1768785890.844595,1.711146
inhale,2026-01-19T01:24:52.818454+00:00,2026-01-19T01:24:54.476521+00:00,1768785892.818454,1768785894.476521,1.658067
inhale,2026-01-19T01:24:56.493587+00:00,2026-01-19T01:24:58.215569+00:00,1768785896.493587,1768785898.215569,1.721982
inhale,2026-01-19T01:25:00.561070+00:00,2026-01-19T01:25:02.345583+00:00,1768785900.56107,1768785902.345583,1.784513
inhale,2026-01-19T01:25:04.716059+00:00,2026-01-19T01:25:06.517763+00:00,1768785904.716059,1768785906.517763,1.801704
inhale,2026-01-19T01:25:08.594948+00:00,2026-01-19T01:25:10.412389+00:00,1768785908.594948,1768785910.412389,1.817441
inhale,2026-01-19T01:25:12.610145+00:00,2026-01-19T01:25:14.554525+00:00,1768785912.610145,1768785914.554525,1.94438
inhale,2026-01-19T01:25:16.612414+00:00,2026-01-19T01:25:18.410707+00:00,1768785916.612414,1768785918.410707,1.798293
inhale,2026-01-19T01:25:20.839545+00:00,2026-01-19T01:25:22.387635+00:00,1768785920.839545,1768785922.387635,1.54809
inhale,2026-01-19T01:25:24.379885+00:00,2026-01-19T01:25:26.220086+00:00,1768785924.379885,1768785926.220086,1.840201
inhale,2026-01-19T01:25:28.231566+00:00,2026-01-19T01:25:30.109464+00:00,1768785928.231566,1768785930.109464,1.877898
inhale,2026-01-19T01:25:31.995082+00:00,2026-01-19T01:25:33.999135+00:00,1768785931.995082,1768785933.999135,2.004053
inhale,2026-01-19T01:25:35.863506+00:00,2026-01-19T01:25:37.595802+00:00,1768785935.863506,1768785937.595802,1.732296
inhale,2026-01-19T01:25:39.578773+00:00,2026-01-19T01:25:41.505439+00:00,1768785939.578773,1768785941.505439,1.926666
inhale,2026-01-19T01:25:43.558641+00:00,2026-01-19T01:25:45.527740+00:00,1768785943.558641,1768785945.52774,1.969099
inhale,2026-01-19T01:25:47.321151+00:00,2026-01-19T01:25:49.213245+00:00,1768785947.321151,1768785949.213245,1.892094
inhale,2026-01-19T01:25:51.074420+00:00,2026-01-19T01:25:52.896407+00:00,1768785951.07442,1768785952.896407,1.821987
inhale,2026-01-19T01:25:54.685055+00:00,2026-01-19T01:25:56.804983+00:00,1768785954.685055,1768785956.804983,2.119928
