event,start_time_utc,end_time_utc,start_epoch,end_epoch,duration_sec
inhale,2026-01-20T01:18:00.254554+00:00,2026-01-20T01:18:01.463627+00:00,1768871880.254554,1768871881.463627,1.209073
inhale,2026-01-20T01:18:02.961722+00:00,2026-01-20T01:18:04.309972+00:00,1768871882.961722,1768871884.309972,1.34825
inhale,2026-01-20T01:18:05.826344+00:00,2026-01-20T01:18:06.987058+00:00,1768871885.826344,1768871886.987058,1.160714
inhale,2026-01-20T01:18:08.484150+00:00,2026-01-20T01:18:09.644841+00:00,1768871888.48415,1768871889.644841,1.160691
inhale,2026-01-20T01:18:10.982330+00:00,2026-01-20T01:18:12.253447+00:00,1768871890.98233,1768871892.253447,1.271117
inhale,2026-01-20T01:18:13.551521+00:00,2026-01-20T01:18:14.794400+00:00,1768871893.551521,1768871894.7944,1.242879
inhale,2026-01-20T01:18:16.193829+00:00,2026-01-20T01:18:17.379079+00:00,1768871896.193829,1768871897.379079,1.18525
inhale,2026-01-20T01:18:18.690704+00:00,2026-01-20T01:18:19.889484+00:00,1768871898.690704,1768871899.889484,1.19878
inhale,2026-01-20T01:18:21.245423+00:00,2026-01-20T01:18:22.510994+00:00,1768871901.245423,1768871902.510994,1.265571
inhale,2026-01-20T01:18:23.878014+00:00,2026-01-20T01:18:25.188696+00:00,1768871903.878014,1768871905.188696,1.310682
inhale,2026-01-20T01:18:26.552769+00:00,2026-01-20T01:18:27.973353+00:00,1768871906.552769,1768871907.973353,1.420584
inhale,2026-01-20T01:18:29.320530+00:00,2026-01-20T01:18:30.553684+00:00,1768871909.32053,1768871910.553684,1.233154
inhale,2026-01-20T01:18:31.995412+00:00,2026-01-20T01:18:33.137199+00:00,1768871911.995412,1768871913.137199,1.141787
inhale,2026-01-20T01:18:34.570625+00:00,2026-01-20T01:18:35.807598+00:00,1768871914.570625,1768871915.807598,1.236973
inhale,2026-01-20T01:18:37.182352+00:00,2026-01-20T01:18:38.442953+00:00,1768871917.182352,1768871918.442953,1.260601
inhale,2026-01-20T01:18:39.854208+00:00,2026-01-20T01:18:40.984593+00:00,1768871919.854208,1768871920.984593,1.130385
inhale,2026-01-20T01:18:42.291004+00:00,2026-01-20T01:18:43.580766+00:00,1768871922.291004,1768871923.580766,1.289762
inhale,2026-01-20T01:18:44.931900+00:00,2026-01-20T01:18:46.276834+00:00,1768871924.9319,1768871926.276834,1.344934
inhale,2026-01-20T01:18:47.633945+00:00,2026-01-20T01:18:48.955452+00:00,1768871927.633945,1768871928.955452,1.321507
inhale,2026-01-20T01:18:50.413563+00:00,2026-01-20T01:18:51.659474+00:00,1768871930.413563,1768871931.659474,1.245911
inhale,2026-01-20T01:18:52.950962+00:00,2026-01-20T01:18:54.365440+00:00,1768871932.950962,1768871934.36544,1.414478
