event,start_time_utc,end_time_utc,start_epoch,end_epoch,duration_sec
sync_start,2026-01-18T22:58:47.792514+00:00,2026-01-18T22:58:47.792514+00:00,1768777127.792514,1768777127.792514,0.0
inhale,2026-01-18T22:58:49.919871+00:00,2026-01-18T22:58:52.094797+00:00,1768777129.919871,1768777132.094797,2.174926
inhale,2026-01-18T22:58:54.254121+00:00,2026-01-18T22:58:56.644362+00:00,1768777134.254121,1768777136.644362,2.390241
inhale,2026-01-18T22:58:59.262799+00:00,2026-01-18T22:59:01.749940+00:00,1768777139.262799,1768777141.74994,2.487141
inhale,2026-01-18T22:59:04.748342+00:00,2026-01-18T22:59:07.466622+00:00,1768777144.748342,1768777147.466622,2.71828
inhale,2026-01-18T22:59:10.549959+00:00,2026-01-18T22:59:13.383287+00:00,1768777150.549959,1768777153.383287,2.833328
inhale,2026-01-18T22:59:16.499136+00:00,2026-01-18T22:59:18.971932+00:00,1768777156.499136,1768777158.971932,2.472796
inhale,2026-01-18T22:59:22.602572+00:00,2026-01-18T22:59:25.197847+00:00,1768777162.602572,1768777165.197847,2.595275
inhale,2026-01-18T22:59:28.634398+00:00,2026-01-18T22:59:31.177794+00:00,1768777168.634398,1768777171.177794,2.543396
inhale,2026-01-18T22:59:34.055081+00:00,2026-01-18T22:59:36.887104+00:00,1768777174.055081,1768777176.887104,2.832023
inhale,2026-01-18T22:59:40.180619+00:00,2026-01-18T22:59:42.828511+00:00,1768777180.180619,1768777182.828511,2.647892
inhale,2026-01-18T22:59:46.076182+00:00,2026-01-18T22:59:48.830142+00:00,1768777186.076182,1768777188.830142,2.75396
inhale,2026-01-18T22:59:51.341590+00:00,2026-01-18T22:59:53.951123+00:00,1768777191.34159,1768777193.951123,2.609533
inhale,2026-01-18T22:59:57.063948+00:00,2026-01-18T23:00:00.175181+00:00,1768777197.063948,1768777200.175181,3.111233
inhale,2026-01-18T23:00:03.301053+00:00,2026-01-18T23:00:05.861971+00:00,1768777203.301053,1768777205.861971,2.560918
inhale,2026-01-18T23:00:08.600826+00:00,2026-01-18T23:00:11.311515+00:00,1768777208.600826,1768777211.311515,2.710689
inhale,2026-01-18T23:00:13.756207+00:00,2026-01-18T23:00:15.739660+00:00,1768777213.756207,1768777215.73966,1.983453
inhale,2026-01-18T23:00:18.307512+00:00,2026-01-18T23:00:20.391758+00:00,1768777218.307512,1768777220.391758,2.084246
inhale,2026-01-18T23:00:22.757424+00:00,2026-01-18T23:00:24.674218+00:00,1768777222.757424,1768777224.674218,1.916794
inhale,2026-01-18T23:00:26.796131+00:00,2026-01-18T23:00:29.126103+00:00,1768777226.796131,1768777229.126103,2.329972
inhale,2026-01-18T23:00:31.877170+00:00,2026-01-18T23:00:33.978772+00:00,1768777231.87717,1768777233.978772,2.101602
inhale,2026-01-18T23:00:36.629924+00:00,2026-01-18T23:00:38.675507+00:00,1768777236.629924,1768777238.675507,2.045583
inhale,2026-01-18T23:00:41.534280+00:00,2026-01-18T23:00:43.983494+00:00,1768777241.53428,1768777243.983494,2.449214
inhale,2026-01-18T23:00:47.058807+00:00,2026-01-18T23:00:49.531248+00:00,1768777247.058807,1768777249.531248,2.472441
