"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.7687878372722778E12	0.0	
1.7687878372800903E12	0.0	
1.7687878372879028E12	0.0	
1.7687878372957153E12	0.0	
1.7687878373035278E12	0.0	
1.7687878373113403E12	0.0	
1.7687878373191528E12	0.0	
1.7687878373269653E12	0.0	
1.7687878373347778E12	0.0	
1.7687878373425903E12	0.0	
1.7687878373504028E12	0.0	
1.7687878373582153E12	0.0	
1.7687878373660278E12	0.0	
1.7687878373738403E12	0.0	
1.7687878373816528E12	0.0	
1.7687878373894653E12	0.0	
1.7687878373972778E12	0.0	
1.7687878374050903E12	0.0	
1.7687878374129028E12	0.0	
1.7687878374207153E12	0.0	
1.7687878374285278E12	0.0	
1.7687878374363403E12	0.0	
1.7687878374441528E12	0.0	
1.7687878374519653E12	0.0	
1.7687878374597778E12	0.0	
1.7687878374675903E12	0.0	
1.7687878374754028E12	0.0	
1.7687878374832153E12	0.0	
1.7687878374910278E12	0.0	
1.7687878374988403E12	0.0	
1.7687878375066528E12	0.0	
1.7687878375144653E12	0.0	
1.7687878375222778E12	0.0	
1.7687878375300903E12	0.0	
1.7687878375379028E12	0.0	
1.7687878375457153E12	0.0	
1.7687878375535278E12	0.0	
1.7687878375613403E12	0.0	
1.7687878375691528E12	0.0	
1.7687878375769653E12	0.0	
1.7687878375847778E12	0.0	
1.7687878375925903E12	0.0	
1.7687878376004028E12	0.0	
1.7687878376082153E12	0.0	
1.7687878376160278E12	0.0	
1.7687878376238403E12	0.0	
1.7687878376316528E12	0.0	
1.7687878376394653E12	0.0	
1.7687878376472778E12	0.0	
1.7687878376550903E12	0.0	
1.7687878376629028E12	0.0	
1.7687878376707153E12	0.0	
1.7687878376785278E12	0.0	
1.7687878376863403E12	0.0	
1.7687878376941528E12	0.0	
1.7687878377019653E12	0.0	
1.7687878377097778E12	0.0	
1.7687878377175903E12	0.0	
1.7687878377254028E12	0.0	
1.7687878377332153E12	0.0	
1.7687878377410278E12	0.0	
1.7687878377488403E12	0.0	
1.7687878377566528E12	0.0	
1.7687878377644653E12	0.0	
1.7687878377722778E12	0.0	
1.7687878377800903E12	0.0	
1.7687878377879028E12	0.0	
1.7687878377957153E12	0.0	
1.7687878378035278E12	0.0	
1.7687878378113403E12	0.0	
1.7687878378191528E12	0.0	
1.7687878378269653E12	0.0	
1.7687878378347778E12	0.0	
1.7687878378425903E12	0.0	
1.7687878378504028E12	0.0	
1.7687878378582153E12	0.0	
1.7687878378660278E12	0.0	
1.7687878378738403E12	0.0	
1.7687878378816528E12	0.0	
1.7687878378894653E12	0.0	
1.7687878378972778E12	0.0	
1.7687878379050903E12	0.0	
1.7687878379129028E12	0.0	
1.7687878379207153E12	0.0	
1.7687878379285278E12	0.0	
1.7687878379363403E12	0.0	
1.7687878379441528E12	0.0	
1.7687878379519653E12	0.0	
1.7687878379597778E12	0.0	
1.7687878379675903E12	0.0	
1.7687878379754028E12	0.0	
1.7687878379832153E12	0.0	
1.7687878379910278E12	0.0	
1.7687878379988403E12	0.0	
1.7687878380066528E12	0.7326007326007326	
1.7687878380144653E12	0.0	
1.7687878380222778E12	0.0	
1.7687878380300903E12	0.0	
1.7687878380379028E12	0.0	
1.7687878380457153E12	0.0	
1.7687878380535278E12	0.0	
1.7687878380613403E12	0.0	
1.7687878380691528E12	0.0	
1.7687878380769653E12	0.0	
1.7687878380847778E12	0.0	
1.7687878380925903E12	0.0	
1.7687878381004028E12	0.0	
1.7687878381082153E12	0.0	
1.7687878381160278E12	0.0	
1.7687878381238403E12	0.0	
1.7687878381316528E12	0.0	
1.7687878381394653E12	0.0	
1.7687878381472778E12	0.0	
1.7687878381550903E12	0.0	
1.7687878381629028E12	0.0	
1.7687878381707153E12	0.0	
1.7687878381785278E12	0.0	
1.7687878381863403E12	0.0	
1.7687878381941528E12	0.0	
1.7687878382019653E12	0.0	
1.7687878382097778E12	0.0	
1.7687878382175903E12	0.0	
1.7687878382254028E12	0.0	
1.7687878382332153E12	0.0	
1.7687878382410278E12	0.0	
1.7687878382488403E12	0.0	
1.7687878382566528E12	0.0	
1.7687878382644653E12	0.0	
1.7687878382722778E12	0.0	
1.7687878382800903E12	0.0	
1.7687878382879028E12	0.0	
1.7687878382957153E12	0.0	
1.7687878383035278E12	0.0	
1.7687878383113403E12	0.0	
1.7687878383191528E12	0.0	
1.7687878383269653E12	0.0	
1.7687878383347778E12	0.0	
1.7687878383425903E12	0.0	
1.7687878383504028E12	0.0	
1.7687878383582153E12	0.0	
1.7687878383660278E12	0.0	
1.7687878383738403E12	0.0	
1.7687878383816528E12	0.0	
1.7687878383894653E12	0.0	
1.7687878383972778E12	0.0	
1.7687878384050903E12	0.0	
1.7687878384129028E12	0.0	
1.7687878384207153E12	0.0	
1.7687878384285278E12	0.0	
1.7687878384363403E12	0.0	
1.7687878384441528E12	0.0	
1.7687878384519653E12	0.0	
1.7687878384597778E12	0.0	
1.7687878384675903E12	0.0	
1.7687878384754028E12	0.0	
1.7687878384832153E12	0.0	
1.7687878384910278E12	0.0	
1.7687878384988403E12	0.0	
1.7687878385066528E12	0.0	
