"sep=	"
Shimmer_6815_Timestamp_Unix_CAL	Shimmer_6815_PPG_A13_CAL	
ms	mV	
1.768792259832489E12	0.0	
1.7687922598403015E12	0.0	
1.768792259848114E12	0.0	
1.7687922598559265E12	0.0	
1.768792259863739E12	0.0	
1.7687922598715515E12	0.0	
1.768792259879364E12	0.0	
1.7687922598871765E12	0.0	
1.768792259894989E12	0.0	
1.7687922599028015E12	0.0	
1.768792259910614E12	0.0	
1.7687922599184265E12	0.0	
1.768792259926239E12	0.0	
1.7687922599340515E12	0.0	
1.768792259941864E12	0.0	
1.7687922599496765E12	0.0	
1.768792259957489E12	0.0	
1.7687922599653015E12	0.0	
1.768792259973114E12	0.0	
1.7687922599809265E12	0.0	
1.768792259988739E12	0.0	
1.7687922599965515E12	0.0	
1.768792260004364E12	0.0	
1.7687922600121765E12	0.0	
1.768792260019989E12	0.0	
1.7687922600278015E12	0.0	
1.768792260035614E12	0.0	
1.7687922600434265E12	0.0	
1.768792260051239E12	0.0	
1.7687922600590515E12	0.0	
1.768792260066864E12	0.0	
1.7687922600746765E12	0.0	
1.768792260082489E12	0.0	
1.7687922600903015E12	0.0	
1.768792260098114E12	0.0	
1.7687922601059265E12	0.0	
1.768792260113739E12	0.0	
1.7687922601215515E12	0.0	
1.768792260129364E12	0.0	
1.7687922601371765E12	0.0	
1.768792260144989E12	0.0	
1.7687922601528015E12	0.0	
1.768792260160614E12	0.0	
1.7687922601684265E12	0.0	
1.768792260176239E12	0.0	
1.7687922601840515E12	0.0	
1.768792260191864E12	0.0	
1.7687922601996765E12	0.0	
1.768792260207489E12	0.0	
1.7687922602153015E12	0.0	
1.768792260223114E12	0.0	
1.7687922602309265E12	0.0	
1.768792260238739E12	0.0	
1.7687922602465515E12	0.0	
1.768792260254364E12	0.0	
1.7687922602621765E12	0.0	
1.768792260269989E12	0.0	
1.7687922602778015E12	0.0	
1.768792260285614E12	0.0	
1.7687922602934265E12	0.0	
1.768792260301239E12	0.0	
1.7687922603090515E12	0.0	
1.768792260316864E12	0.0	
1.7687922603246765E12	0.0	
1.768792260332489E12	0.0	
1.7687922603403015E12	0.0	
1.768792260348114E12	0.0	
1.7687922603559265E12	0.0	
1.768792260363739E12	0.0	
1.7687922603715515E12	0.0	
1.768792260379364E12	0.0	
1.7687922603871765E12	0.0	
1.768792260394989E12	0.0	
1.7687922604028015E12	0.0	
1.768792260410614E12	0.0	
1.7687922604184265E12	0.0	
1.768792260426239E12	0.0	
1.7687922604340515E12	0.0	
1.768792260441864E12	0.0	
1.7687922604496765E12	0.0	
1.768792260457489E12	0.0	
1.7687922604653015E12	0.0	
1.768792260473114E12	0.0	
1.7687922604809265E12	0.0	
1.768792260488739E12	0.0	
1.7687922604965515E12	0.0	
1.768792260504364E12	0.0	
1.7687922605121765E12	0.0	
1.768792260519989E12	0.0	
1.7687922605278015E12	0.0	
1.768792260535614E12	0.0	
1.7687922605434265E12	0.0	
1.768792260551239E12	0.0	
1.7687922605590515E12	0.0	
1.768792260566864E12	0.0	
1.7687922605746765E12	0.0	
1.768792260582489E12	0.0	
1.7687922605903015E12	0.0	
1.768792260598114E12	0.0	
1.7687922606059265E12	0.0	
1.768792260613739E12	0.0	
1.7687922606215515E12	0.0	
1.768792260629364E12	0.0	
1.7687922606371765E12	0.0	
1.768792260644989E12	0.0	
1.7687922606528015E12	0.0	
1.768792260660614E12	0.0	
1.7687922606684265E12	0.0	
1.768792260676239E12	0.0	
1.7687922606840515E12	0.0	
1.768792260691864E12	0.0	
1.7687922606996765E12	0.0	
1.768792260707489E12	0.0	
1.7687922607153015E12	0.0	
1.768792260723114E12	0.0	
1.7687922607309265E12	0.0	
1.768792260738739E12	0.0	
1.7687922607465515E12	0.0	
1.768792260754364E12	0.0	
1.7687922607621765E12	0.0	
1.768792260769989E12	0.0	
1.7687922607778015E12	0.0	
1.768792260785614E12	0.0	
1.7687922607934265E12	0.0	
1.768792260801239E12	0.0	
1.7687922608090515E12	0.0	
1.768792260816864E12	0.0	
1.7687922608246765E12	0.0	
1.768792260832489E12	0.0	
1.7687922608403015E12	0.0	
1.768792260848114E12	0.0	
1.7687922608559265E12	0.0	
1.768792260863739E12	0.0	
1.7687922608715515E12	0.0	
1.768792260879364E12	0.0	
1.7687922608871765E12	0.0	
1.768792260894989E12	0.0	
1.7687922609028015E12	0.0	
1.768792260910614E12	0.0	
1.7687922609184265E12	0.0	
1.768792260926239E12	0.0	
1.7687922609340515E12	0.0	
1.768792260941864E12	0.0	
1.7687922609496765E12	0.0	
1.768792260957489E12	0.0	
1.7687922609653015E12	0.0	
1.768792260973114E12	0.0	
1.7687922609809265E12	0.0	
1.768792260988739E12	0.0	
1.7687922609965515E12	0.0	
1.768792261004364E12	0.0	
1.7687922610121765E12	0.0	
1.768792261019989E12	0.0	
1.7687922610278015E12	0.0	
1.768792261035614E12	0.0	
1.7687922610434265E12	0.0	
1.768792261051239E12	0.0	
1.7687922610590515E12	0.0	
1.768792261066864E12	0.0	
1.7687922610746765E12	0.0	
1.768792261082489E12	0.0	
1.7687922610903015E12	0.0	
1.768792261098114E12	0.0	
1.7687922611059265E12	0.0	
1.768792261113739E12	0.0	
1.7687922611215515E12	0.0	
1.768792261129364E12	0.0	
1.7687922611371765E12	0.0	
1.768792261144989E12	0.0	
1.7687922611528015E12	0.0	
1.768792261160614E12	0.0	
1.7687922611684265E12	0.0	
1.768792261176239E12	0.0	
1.7687922611840515E12	0.0	
1.768792261191864E12	0.0	
1.7687922611996765E12	0.0	
1.768792261207489E12	0.0	
1.7687922612153015E12	0.0	
1.768792261223114E12	0.0	
1.7687922612309265E12	0.0	
1.768792261238739E12	0.0	
1.7687922612465515E12	0.0	
1.768792261254364E12	0.0	
1.7687922612621765E12	0.0	
1.768792261269989E12	0.0	
1.7687922612778015E12	0.0	
1.768792261285614E12	0.0	
1.7687922612934265E12	0.0	
1.768792261301239E12	0.0	
1.7687922613090515E12	0.0	
1.768792261316864E12	0.0	
1.7687922613246765E12	0.0	
1.768792261332489E12	0.0	
1.7687922613403015E12	0.0	
1.768792261348114E12	0.0	
1.7687922613559265E12	0.0	
1.768792261363739E12	0.0	
1.7687922613715515E12	0.0	
1.768792261379364E12	0.0	
1.7687922613871765E12	0.0	
1.768792261394989E12	0.0	
1.7687922614028015E12	0.0	
1.768792261410614E12	0.0	
1.7687922614184265E12	0.0	
1.768792261426239E12	0.0	
1.7687922614340515E12	0.0	
1.768792261441864E12	0.0	
1.7687922614496765E12	0.0	
1.768792261457489E12	0.0	
1.7687922614653015E12	0.0	
1.768792261473114E12	0.0	
1.7687922614809265E12	0.0	
1.768792261488739E12	0.0	
1.7687922614965515E12	0.0	
1.768792261504364E12	0.0	
1.7687922615121765E12	0.0	
1.768792261519989E12	0.0	
